id,summary
1,케이뱅크는 인터넷전문은행 3사 중 상대적으로 부진한 실적을 냈다. 카카오뱅크가 단독 선두로 치고 나가며 독주하면서 토스뱅크는 적자 규모를 줄이며
2,"뱅크로서 IT업계를 선도하는 기술 역량을 선보이려 한다고 밝혔다. CBS노컷뉴스는 제보로 세상을 바꾸며 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기"
3,카카오뱅크는 하락 KB금융은 상승 BNK금융지주는 하락 BNK금융지주는 상승 BNK금융지주는 하락 BNK금융지주는 상승 BNK금융지주는 하락 BNK금융지주는 하락 BNK금융지주는 상승 BNK금융지주는 하락
4,"대구은행 총자본 규모는 KB국민은행 총자본 35조5,198억원과 비교하면 7분의1수준이고, 인터넷전문은행 카카오뱅크 6조원대보다도 낮다."
5,카카오뱅크가 2021년 기업가치 19조에 상장한 뒤 42% 하락 거래되고 있는 가운데 IPO를 통한 자본확충이 시급한 만큼 증시에 성공적으로 안착하는 데 주안점을 두었다.
6,"2024년 5월 3주차 금융업계기상도는 KB국민은행과 신한은행, 하나은행, NH농업은행, IBK기업은행, 카카오뱅크, 토스뱅크의 기상도가 각각 흐림, 구름조금으로 기록되었다."
7,한국기업평가는 대구은행의 시중은행 전환이 카카오뱅크와 전북은행과의 경쟁을 심화시킬 것으로 전망하며 은행업권 시장 경쟁에 미치는 효과는 제한적일 것으로 예상했다.
8,"케이뱅크는 아파트 담보 전세 대출 금리를 낮추고 각종 비리와 부당한 대우, 사건사고와 미담 등 모든 얘기를 알려준다. 이메일 카카오톡 등으로 "
9,과거 카카오뱅크 및 카카오페이 임원진의 주식매수선택권 행사에 따른 '먹튀사태'를 의식한 조치로 그는 보수의 약 60%인 상여는 장... 그리고 주식 매입 비용 등의 보수 체계는 주주 가치와 연동되어 있다고 주장했다.
10,"토스뱅크는 인터넷전문은행 최초로 도입한 100% 자동화 비과세종합저축 계좌 수가 6만좌를 달성했다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려준다."
11,"네이버 라인은 일본 소프트뱅크로 넘어가려 했고, 카카오픽코마는 유럽 법인 철수를 결정하면서 해외 사업에 빨간불이 켜졌다."
12,"과거 카카오뱅크 및 카카오페이 임원진의 주식매수선택권 행사에 따른 '먹튀사태'를 의식한 것으로 해석되며, 정 대표 취임 후 법조계 출신 인사들을 사내이사와 그룹 콘트롤타워 내 책임경영"
13,"1분기 실적을 발표한 경쟁사 중 카카오뱅크, 케이뱅크는 주담대를 통해 호실적을 기록한 반면 토스뱅크는 실적이 나오지 않아 실적이 제자리 걸음을 할 것으로 전망되고 있다."
14,비대면 대출만 진행하는 인터넷은행인 카카오뱅크와 케이뱅크는 주담대(아파트)로 넓어진 대환대출 시장에서 돈을 흡입하며 급성장했는데 그 배경에는 무점포 영업을 통한 낮은 금리가 있었다
15,"케이뱅크는 인터넷뱅킹 선두 자리를 노리고 있으며, 특히, 연내 인터넷뱅킹 시장 점유율 1위를 목표로 하고 있다."
16,서 교수는 세 개의 인뱅 중 하나가 서비스 비용이 인하되면서 고객 상당수가 인뱅으로 전환이동 했던 위험 요인이 있다고 했다.
17,케이뱅크는 인터넷전문은행 3사 중 상대적으로 부진한 실적을 냈다. 카카오뱅크가 단독 선두로 치고 나가며 독주하면서 토스뱅크는 적자 규모를 줄이며
18,"뱅크로서 IT업계를 선도하는 기술 역량을 선보이려 한다고 밝혔다. CBS노컷뉴스는 제보로 세상을 바꾸며 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기"
19,카카오뱅크는 하락 KB금융은 상승 BNK금융지주는 하락 BNK금융지주는 상승 BNK금융지주는 하락 BNK금융지주는 상승 BNK금융지주는 하락 BNK금융지주는 하락 BNK금융지주는 상승 BNK금융지주는 하락
20,"대구은행 총자본 규모는 KB국민은행 총자본 35조5,198억원과 비교하면 7분의1수준이고, 인터넷전문은행 카카오뱅크 6조원대보다도 낮다."
21,카카오뱅크가 2021년 기업가치 19조에 상장한 뒤 42% 하락 거래되고 있는 가운데 IPO를 통한 자본확충이 시급한 만큼 증시에 성공적으로 안착하는 데 주안점을 두었다.
