id,summary
1,금융당국이 인터넷전문은행의 주택담보대출 편중을 지적하고 있지만 카카오뱅크는 인터넷은행 중 유일하게 역마진을 감수하며 주담대 유치에 사활을 걸고 있는 것으로 나타났다.
2,기술보증기금(기보)이 인터넷전문은행 3사 모두와 협업을 진행하며 디지털 혁신을 통한 비대면 디지털 금융지원 활성화 업무협약을 체결한다.
3,"네이버와 소프트뱅크는 라인의 경영권을 가져 갈 것을 공식화했다. 일본의 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기를 알려 달라."
4,IT 업계 관계자는 일본인들은 라인 메신저로 소통하고 야후로 뉴스를 보고 정보 검색을 하며 한국의 네이버와 카카오톡을 합친 수준의 사회 인프라로 느낀다
5,카카오뱅크는 2024년 한국산업의 서비스 품질지수 우수 콜센터로 선정되어 24시간 365일 모바일 앱을 통해 간편하게 문의할 수 있다.
6,카카오뱅크의 주가가 부진한 이유는 가계 대출 규제강화 등으로 성장 동력이던 '대출' 성장 가능성이 제한된 탓이다. 일부 증권사들은 1분기 성적에도 대출
7,인터넷전문은행 카카오뱅크가 역대 최대 실적을 달성하며 지방은행의 입지를 위협하고 있다. 분기 기준 1112억원의 당기 이익을 기록하며 역대 최대 실적을 달성했다.
8,소프트뱅크 주가가 최근 뚜렷한 상승세로 네이버의 A 홀딩스 지분을 살 기회가 생긴 소프트뱅크 주가가 최근 뚜렷한 상승세로 나타났다.
9,카카오뱅크는 자체 개발한 대안신용평가모형을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로
10,카카오뱅크 주가가 하락한 이유는 성장성에 대한 우려 때문으로 분석되며 1분기 실적이 1112억원으로 집계되는 등 성장성에 대한 우려가 커지고 있다.
11,기보는 인터넷전문은행 3사 모두와 디지털 혁신을 통해 중소기업의 경쟁력을 강화하고 고객 편의 제고를 위해 최선을 다한다고 밝혔다.
12,"카카오뱅크는 2016년 설립된 인터넷전문은행으로 2021년 유가증권에 상장되어 2023년 10월 기준, 시가총액이 11조에 달하는 대기업으로 성장했다."
13,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며, 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이"
14,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이 시너지를 내면서
15,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었고, 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이"
16,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며 토스뱅크와 협력하여 중소기업을 위한 다양한 금융서비스를 제공할 예정이다.
17,"토스뱅크는 토스뱅크 취임 후 실적을 빠르게 올려 카카오뱅크, 케이뱅크에 비해 늦게 출발했음에도 1000만 고객 수를 확보하는 등 실적을 빠르게 올리고 있다."
18,카카오의 사업 가치는 10조 8000억원으로 산출되며 주요 종속 회사의 지분가치는 시장가를 반영해 19조2000억원으로 산출된다.
19,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이
20,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이
21,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이
22,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이
23,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며, 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이"
24,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며, 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이"
25,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이
26,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며, 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이"
27,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이
28,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이
29,토스뱅크는 역대 최대 실적을 기록한 1분기 실적을 발표하여 동종업계인 카카오뱅크에 더욱 관심이 집중되고 있다. 토스뱅크의 외환 서비스가 인기를 끌고 있다는 평가가 따르는 가운데 1천만.
30,금융당국이 인터넷전문은행의 주택담보대출 편중을 지적하고 있지만 카카오뱅크는 인터넷은행 중 유일하게 역마진을 감수하며 주담대 유치에 사활을 걸고 있는 것으로 나타났다.
31,기술보증기금(기보)이 인터넷전문은행 3사 모두와 협업을 진행하며 디지털 혁신을 통한 비대면 디지털 금융지원 활성화 업무협약을 체결한다.
32,"네이버와 소프트뱅크는 라인의 경영권을 가져 갈 것을 공식화했다. 일본의 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기를 알려 달라."
33,IT 업계 관계자는 일본인들은 라인 메신저로 소통하고 야후로 뉴스를 보고 정보 검색을 하며 한국의 네이버와 카카오톡을 합친 수준의 사회 인프라로 느낀다
34,카카오뱅크는 2024년 한국산업의 서비스 품질지수 우수 콜센터로 선정되어 24시간 365일 모바일 앱을 통해 간편하게 문의할 수 있다.
35,카카오뱅크의 주가가 부진한 이유는 가계 대출 규제강화 등으로 성장 동력이던 '대출' 성장 가능성이 제한된 탓이다. 일부 증권사들은 1분기 성적에도 대출
36,인터넷전문은행 카카오뱅크가 역대 최대 실적을 달성하며 지방은행의 입지를 위협하고 있다. 분기 기준 1112억원의 당기 이익을 기록하며 역대 최대 실적을 달성했다.
37,소프트뱅크 주가가 최근 뚜렷한 상승세로 네이버의 A 홀딩스 지분을 살 기회가 생긴 소프트뱅크 주가가 최근 뚜렷한 상승세로 나타났다.
38,카카오뱅크는 자체 개발한 대안신용평가모형을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로
39,카카오뱅크 주가가 하락한 이유는 성장성에 대한 우려 때문으로 분석되며 1분기 실적이 1112억원으로 집계되는 등 성장성에 대한 우려가 커지고 있다.
40,기보는 인터넷전문은행 3사 모두와 디지털 혁신을 통해 중소기업의 경쟁력을 강화하고 고객 편의 제고를 위해 최선을 다한다고 밝혔다.
41,"카카오뱅크는 2016년 설립된 인터넷전문은행으로 2021년 유가증권에 상장되어 2023년 10월 기준, 시가총액이 11조에 달하는 대기업으로 성장했다."
42,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며, 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이"
43,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이 시너지를 내면서
44,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었고, 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이"
45,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며 토스뱅크와 협력하여 중소기업을 위한 다양한 금융서비스를 제공할 예정이다.
46,"토스뱅크는 토스뱅크 취임 후 실적을 빠르게 올려 카카오뱅크, 케이뱅크에 비해 늦게 출발했음에도 1000만 고객 수를 확보하는 등 실적을 빠르게 올리고 있다."
47,카카오의 사업 가치는 10조 8000억원으로 산출되며 주요 종속 회사의 지분가치는 시장가를 반영해 19조2000억원으로 산출된다.
48,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이
49,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이
50,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이
51,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이
52,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며, 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이"
53,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며, 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이"
54,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이
55,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며, 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이"
56,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이
57,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이
58,토스뱅크는 역대 최대 실적을 기록한 1분기 실적을 발표하여 동종업계인 카카오뱅크에 더욱 관심이 집중되고 있다. 토스뱅크의 외환 서비스가 인기를 끌고 있다는 평가가 따르는 가운데 1천만.
59,금융당국이 인터넷전문은행의 주택담보대출 편중을 지적하고 있지만 카카오뱅크는 인터넷은행 중 유일하게 역마진을 감수하며 주담대 유치에 사활을 걸고 있는 것으로 나타났다.
60,기술보증기금(기보)이 인터넷전문은행 3사 모두와 협업을 진행하며 디지털 혁신을 통한 비대면 디지털 금융지원 활성화 업무협약을 체결한다.
61,"네이버와 소프트뱅크는 라인의 경영권을 가져 갈 것을 공식화했다. 일본의 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기를 알려 달라."
62,IT 업계 관계자는 일본인들은 라인 메신저로 소통하고 야후로 뉴스를 보고 정보 검색을 하며 한국의 네이버와 카카오톡을 합친 수준의 사회 인프라로 느낀다
63,카카오뱅크는 2024년 한국산업의 서비스 품질지수 우수 콜센터로 선정되어 24시간 365일 모바일 앱을 통해 간편하게 문의할 수 있다.
64,카카오뱅크의 주가가 부진한 이유는 가계 대출 규제강화 등으로 성장 동력이던 '대출' 성장 가능성이 제한된 탓이다. 일부 증권사들은 1분기 성적에도 대출
65,인터넷전문은행 카카오뱅크가 역대 최대 실적을 달성하며 지방은행의 입지를 위협하고 있다. 분기 기준 1112억원의 당기 이익을 기록하며 역대 최대 실적을 달성했다.
66,소프트뱅크 주가가 최근 뚜렷한 상승세로 네이버의 A 홀딩스 지분을 살 기회가 생긴 소프트뱅크 주가가 최근 뚜렷한 상승세로 나타났다.
67,카카오뱅크는 자체 개발한 대안신용평가모형을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로
68,카카오뱅크 주가가 하락한 이유는 성장성에 대한 우려 때문으로 분석되며 1분기 실적이 1112억원으로 집계되는 등 성장성에 대한 우려가 커지고 있다.
69,기보는 인터넷전문은행 3사 모두와 디지털 혁신을 통해 중소기업의 경쟁력을 강화하고 고객 편의 제고를 위해 최선을 다한다고 밝혔다.
70,"카카오뱅크는 2016년 설립된 인터넷전문은행으로 2021년 유가증권에 상장되어 2023년 10월 기준, 시가총액이 11조에 달하는 대기업으로 성장했다."
71,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며, 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이"
72,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이 시너지를 내면서
73,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었고, 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이"
74,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며 토스뱅크와 협력하여 중소기업을 위한 다양한 금융서비스를 제공할 예정이다.
75,"토스뱅크는 토스뱅크 취임 후 실적을 빠르게 올려 카카오뱅크, 케이뱅크에 비해 늦게 출발했음에도 1000만 고객 수를 확보하는 등 실적을 빠르게 올리고 있다."
76,카카오의 사업 가치는 10조 8000억원으로 산출되며 주요 종속 회사의 지분가치는 시장가를 반영해 19조2000억원으로 산출된다.
77,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이
78,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이
79,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이
80,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이
81,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며, 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이"
82,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며, 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이"
83,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이
84,"이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었으며, 비대면 특화 인터넷전문은행 토스뱅크의 차별화된 금융서비스와 기술평가·보증지원 역량이"
85,이번 협약으로 기보는 인터넷전문은행 3사 모두와 협업을 진행하게 되었는데 토스뱅크의 차별화된 금융서비스와 기보의 기술평가·보증지원 역량이
