id,summary
1,카카오뱅크는 어린이 및 청소년 문화 예술 활동 증진을 위해 2024 아시테지 국제여름축제에 5000만 원을 후원한다고 밝혔다. 2024 아시테지 국제여름축제는 국·내외 어린이 및 청소년 문화 예술 활동 증진을 위해 매년 개최되고 있다.
2,"우리은행은 위비프렌즈 허니뱅크를 운영한다고 밝혔다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려달라."
3,"가수 이 씨가 KBS2 음악방송 '뮤직뱅크'에서 1위를 차지했다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려"
4,"케이뱅크와 카카오뱅크의 연체율은 각각 0.96%, 0.49%로 집계되었고 기업대출 연체율은 2.60%로 은행권에서 유일하게 2%대를 기록했다."
5,카카오뱅크는 어린이 및 청소년 문화 예술 활동 증진을 위해 2024 아시테지 국제여름축제에 5000만 원을 후원한다고 밝혔다. 2024 아시테지 국제여름축제는 국·내외 어린이 및 청소년 문화 예술 활동 증진을 위해 매년 개최되고 있다.
6,"우리은행은 위비프렌즈 허니뱅크를 운영한다고 밝혔다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려달라."
7,"가수 이 씨가 KBS2 음악방송 '뮤직뱅크'에서 1위를 차지했다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려"
8,"케이뱅크와 카카오뱅크의 연체율은 각각 0.96%, 0.49%로 집계되었고 기업대출 연체율은 2.60%로 은행권에서 유일하게 2%대를 기록했다."
9,카카오뱅크는 어린이 및 청소년 문화 예술 활동 증진을 위해 2024 아시테지 국제여름축제에 5000만 원을 후원한다고 밝혔다. 2024 아시테지 국제여름축제는 국·내외 어린이 및 청소년 문화 예술 활동 증진을 위해 매년 개최되고 있다.
10,"우리은행은 위비프렌즈 허니뱅크를 운영한다고 밝혔다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려달라."
11,"가수 이 씨가 KBS2 음악방송 '뮤직뱅크'에서 1위를 차지했다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려"
12,"케이뱅크와 카카오뱅크의 연체율은 각각 0.96%, 0.49%로 집계되었고 기업대출 연체율은 2.60%로 은행권에서 유일하게 2%대를 기록했다."
13,카카오뱅크는 어린이 및 청소년 문화 예술 활동 증진을 위해 2024 아시테지 국제여름축제에 5000만 원을 후원한다고 밝혔다. 2024 아시테지 국제여름축제는 국·내외 어린이 및 청소년 문화 예술 활동 증진을 위해 매년 개최되고 있다.
14,"우리은행은 위비프렌즈 허니뱅크를 운영한다고 밝혔다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려달라."
15,"가수 이 씨가 KBS2 음악방송 '뮤직뱅크'에서 1위를 차지했다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려"
16,"케이뱅크와 카카오뱅크의 연체율은 각각 0.96%, 0.49%로 집계되었고 기업대출 연체율은 2.60%로 은행권에서 유일하게 2%대를 기록했다."
17,카카오뱅크는 어린이 및 청소년 문화 예술 활동 증진을 위해 2024 아시테지 국제여름축제에 5000만 원을 후원한다고 밝혔다. 2024 아시테지 국제여름축제는 국·내외 어린이 및 청소년 문화 예술 활동 증진을 위해 매년 개최되고 있다.
18,"우리은행은 위비프렌즈 허니뱅크를 운영한다고 밝혔다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려달라."
19,"가수 이 씨가 KBS2 음악방송 '뮤직뱅크'에서 1위를 차지했다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려"
20,"케이뱅크와 카카오뱅크의 연체율은 각각 0.96%, 0.49%로 집계되었고 기업대출 연체율은 2.60%로 은행권에서 유일하게 2%대를 기록했다."
21,카카오뱅크는 어린이 및 청소년 문화 예술 활동 증진을 위해 2024 아시테지 국제여름축제에 5000만 원을 후원한다고 밝혔다. 2024 아시테지 국제여름축제는 국·내외 어린이 및 청소년 문화 예술 활동 증진을 위해 매년 개최되고 있다.
22,"우리은행은 위비프렌즈 허니뱅크를 운영한다고 밝혔다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려달라."
