id,summary
1,"카카오뱅크와 케이뱅크가 분기 최대 실적을 경신했고, 특히 카카오뱅크 당기 순이익은 지방은행과 맞먹"
2,"카카오뱅크, 국내 기관투자자 대상 기업설명회 기아, 해외지역 방문 IR 실시 잉글우드랩, 경영상황에 대한 투자자 이해증진 및 사업내용 설명 뷰노"
3,카카오뱅크는 전거래일 대비 0.83%(200원) 하락하여 2민3850원으로 마감했고 JB금융지주는 0.37%(50원) 내려 1만3330원으로 장을 마감했다.
4,카카오뱅크는 실적 발표 후 주가가 3거래일 연속 하락 및 보합을 이어가며 실적 발표 이후 주가가 3거래일 연속 하락 및 보합을 이어가며 실적 발표 이후 주가가 3거래일 연속 하락
5,카카오뱅크가 수신 잔액이 늘어난 만큼 이익 규모와 함께 유동성도 키운다는 계획으로 최근 자금운용본부를 신설했다. 수신 
6,카카오뱅크의 1분기 실적은 역대 최대 실적이지만 외국인과 기관의 대량 매도가 이어지고 있다. 카카오뱅크의 실적에도 불구하고 외국인과 기관의 대량 매도가 이어지고 있다.
7,카카오뱅크는 운용 부문 수익을 높이기 위해 운용 조직을 새로 갖추고 플랫폼 기능을 활용해 운용 부문 수익을 제고하기로 했다.
8,"인터넷전문은행 케이뱅크는 1분기 당기 이익이 507억원을 기록했다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기를 알려 달라."
9,카카오뱅크는 분기 최대 실적을 달성했지만 주가가 회복되지 못하고 있다는 점이 변수로 작용하고 있다.
10,카카오뱅크는 역대급 실적을 갱신하며 지방은행과의 실적 규모를 좁히고 주담대가 성장하며 실적을 견인했다. 그러나 연간 대출 성장률을 하향 조정하고 있어 향후에도 주담대가 지금의 성장세를
11,"전북은행 SC제일은행 대구은행 카카오뱅크 자유은행의 금리는 각각 연 3.55%, 연 3.50%로 동일하다. 우대금리를 받기 위해서는 은행 지점에 문의해야 한다."
12,카카오뱅크는 주담대 신규 취급액이 케이뱅크와 유사한 수준으로 증가했으며 비이자이익은 157억원으로 케이뱅크와 유사한 수준이었다.
13,카카오뱅트 공동대표 출신의 이 더불어민주당 의원은 MBC 라디오에 나와 정부가 기업을 차별적으로 대우하지 말자는 강한 목소리를 내야 한다고 주장했다.
14,카카오뱅크 공동대표 출신의 이 의원은 라인사태와 관련하여 정부와 기업의 이익을 위해 기업의 이익을 보호하기 위해 기업의 이익을 보호하기 위한 조치를 취해 줄 것을 요청했다.
15,캐시워크는 돈버는 퀴즈 정답을 공개하며 카카오로 OO하기 버튼을 클릭하여 당첨금을 받을 수 있습니다라는 문제를 출제했다.
16,"케이뱅크에서 현금이 터지는 이벤트를 준비했는데, 카카오로 OO하기 버튼을 클릭하여 이벤트 당첨금을 받을 수 있습니다. OO에 들어갈 단어는"
17,케이뱅크는 IPO를 마무리하기 위해 미국 금리 인하 등 대외여건이 나쁘지 않은 상황에서 IPO를 진행하고 있다.
18,인뱅 1위 카카오뱅크와 케이뱅크의 당기 이익 규모는 차이가 있지만 케이뱅크의 증가율이 급증한 만큼 향후 두 은행 간의 경쟁이 심화될 것으로 예상된다.
19,"IT서비스 상장기업 브랜드평판 2024년 5월 빅데이터 분석결과, 1위 삼성SDS 2위 포스코DX 3위 카카오페이"
