id,summary
1,라인 메신저는 한국의 카카오톡 같은 간판 메신저 앱으로 자리매김했으며 라인페이와 라인뱅크는 전세계 6400만명 이용하는 서비스가 되었다.
2,국내 대표 플랫폼 기업인 네이버와 카카오가 플랫폼 핵심 사업 중 하나인 만화 대국인 '만화 대국'인 네이버 라인야후 지주사 A
3,"인터넷전문은행인 카카오뱅크는 대출 증가, 카카오페이와 네이버페이는 서비스 이용이 증가하며 호실적에 기여했다. 네이버페이와 카카오뱅크는 출시 후 관련 서비스 이용이 크게 늘며 호실적에 일조"
4,라인 메신저는 한국의 카카오톡 같은 간판 메신저 앱으로 자리매김했으며 라인페이와 라인뱅크는 전세계 6400만명 이용하는 서비스가 되었다.
5,국내 대표 플랫폼 기업인 네이버와 카카오가 플랫폼 핵심 사업 중 하나인 만화 대국인 '만화 대국'인 네이버 라인야후 지주사 A
6,"인터넷전문은행인 카카오뱅크는 대출 증가, 카카오페이와 네이버페이는 서비스 이용이 증가하며 호실적에 기여했다. 네이버페이와 카카오뱅크는 출시 후 관련 서비스 이용이 크게 늘며 호실적에 일조"
7,라인 메신저는 한국의 카카오톡 같은 간판 메신저 앱으로 자리매김했으며 라인페이와 라인뱅크는 전세계 6400만명 이용하는 서비스가 되었다.
8,국내 대표 플랫폼 기업인 네이버와 카카오가 플랫폼 핵심 사업 중 하나인 만화 대국인 '만화 대국'인 네이버 라인야후 지주사 A
9,"인터넷전문은행인 카카오뱅크는 대출 증가, 카카오페이와 네이버페이는 서비스 이용이 증가하며 호실적에 기여했다. 네이버페이와 카카오뱅크는 출시 후 관련 서비스 이용이 크게 늘며 호실적에 일조"
10,라인 메신저는 한국의 카카오톡 같은 간판 메신저 앱으로 자리매김했으며 라인페이와 라인뱅크는 전세계 6400만명 이용하는 서비스가 되었다.
11,국내 대표 플랫폼 기업인 네이버와 카카오가 플랫폼 핵심 사업 중 하나인 만화 대국인 '만화 대국'인 네이버 라인야후 지주사 A
12,"인터넷전문은행인 카카오뱅크는 대출 증가, 카카오페이와 네이버페이는 서비스 이용이 증가하며 호실적에 기여했다. 네이버페이와 카카오뱅크는 출시 후 관련 서비스 이용이 크게 늘며 호실적에 일조"
13,라인 메신저는 한국의 카카오톡 같은 간판 메신저 앱으로 자리매김했으며 라인페이와 라인뱅크는 전세계 6400만명 이용하는 서비스가 되었다.
14,국내 대표 플랫폼 기업인 네이버와 카카오가 플랫폼 핵심 사업 중 하나인 만화 대국인 '만화 대국'인 네이버 라인야후 지주사 A
15,"인터넷전문은행인 카카오뱅크는 대출 증가, 카카오페이와 네이버페이는 서비스 이용이 증가하며 호실적에 기여했다. 네이버페이와 카카오뱅크는 출시 후 관련 서비스 이용이 크게 늘며 호실적에 일조"
16,라인 메신저는 한국의 카카오톡 같은 간판 메신저 앱으로 자리매김했으며 라인페이와 라인뱅크는 전세계 6400만명 이용하는 서비스가 되었다.
17,국내 대표 플랫폼 기업인 네이버와 카카오가 플랫폼 핵심 사업 중 하나인 만화 대국인 '만화 대국'인 네이버 라인야후 지주사 A
18,"인터넷전문은행인 카카오뱅크는 대출 증가, 카카오페이와 네이버페이는 서비스 이용이 증가하며 호실적에 기여했다. 네이버페이와 카카오뱅크는 출시 후 관련 서비스 이용이 크게 늘며 호실적에 일조"
19,라인 메신저는 한국의 카카오톡 같은 간판 메신저 앱으로 자리매김했으며 라인페이와 라인뱅크는 전세계 6400만명 이용하는 서비스가 되었다.
20,국내 대표 플랫폼 기업인 네이버와 카카오가 플랫폼 핵심 사업 중 하나인 만화 대국인 '만화 대국'인 네이버 라인야후 지주사 A
21,"인터넷전문은행인 카카오뱅크는 대출 증가, 카카오페이와 네이버페이는 서비스 이용이 증가하며 호실적에 기여했다. 네이버페이와 카카오뱅크는 출시 후 관련 서비스 이용이 크게 늘며 호실적에 일조"
22,라인 메신저는 한국의 카카오톡 같은 간판 메신저 앱으로 자리매김했으며 라인페이와 라인뱅크는 전세계 6400만명 이용하는 서비스가 되었다.
23,국내 대표 플랫폼 기업인 네이버와 카카오가 플랫폼 핵심 사업 중 하나인 만화 대국인 '만화 대국'인 네이버 라인야후 지주사 A
24,"인터넷전문은행인 카카오뱅크는 대출 증가, 카카오페이와 네이버페이는 서비스 이용이 증가하며 호실적에 기여했다. 네이버페이와 카카오뱅크는 출시 후 관련 서비스 이용이 크게 늘며 호실적에 일조"
25,라인 메신저는 한국의 카카오톡 같은 간판 메신저 앱으로 자리매김했으며 라인페이와 라인뱅크는 전세계 6400만명 이용하는 서비스가 되었다.
26,국내 대표 플랫폼 기업인 네이버와 카카오가 플랫폼 핵심 사업 중 하나인 만화 대국인 '만화 대국'인 네이버 라인야후 지주사 A
27,"인터넷전문은행인 카카오뱅크는 대출 증가, 카카오페이와 네이버페이는 서비스 이용이 증가하며 호실적에 기여했다. 네이버페이와 카카오뱅크는 출시 후 관련 서비스 이용이 크게 늘며 호실적에 일조"
28,라인 메신저는 한국의 카카오톡 같은 간판 메신저 앱으로 자리매김했으며 라인페이와 라인뱅크는 전세계 6400만명 이용하는 서비스가 되었다.
29,국내 대표 플랫폼 기업인 네이버와 카카오가 플랫폼 핵심 사업 중 하나인 만화 대국인 '만화 대국'인 네이버 라인야후 지주사 A
30,"인터넷전문은행인 카카오뱅크는 대출 증가, 카카오페이와 네이버페이는 서비스 이용이 증가하며 호실적에 기여했다. 네이버페이와 카카오뱅크는 출시 후 관련 서비스 이용이 크게 늘며 호실적에 일조"
