id,summary
1,카카오뱅크는 자체 개발한 '소상공인 업종 특화 신용평가모형'으로 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
2,카카오뱅크는 데이터 기반의 신용평가모형(CSS)을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 6명을 대상으로 신용평가모형을 개발하였다.
3,카카오뱅크는 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 이어가며 자체 개발한
4,"카카오뱅크의 문을 두드릴 경우 개인사업자 신용대출이 승인되어 자금 문제를 해결할 수 있었다. 이는 카카오뱅크가 김 씨의 사업장 카드 매출 정보, 중소기업중앙회 납부이력, 금융결제원 출금 비중 등"
5,카카오뱅크는 자체 개발한 신용평가모형을 통해 신용도가 낮아 대출이 거절된 개인사업자에게 추가로 대출을 공급했다.
6,카카오뱅크는 자체 개발한 신용평가모형을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명가량을 추가로 선별하고 대출을 공급했다.
7,"카카오뱅크는 A씨에게 개인사업자 신용대출을 제공하고 사업장 카드 매출 정보와 중소기업중앙회 납부이력, 금융결제원 출금 비중 등 비금융정보에 기초해 사업역량을 평가했다."
8,인터넷전문은행 카카오뱅크가 주택담보대출 시장에서 괄목할 만한 성과를 낸 덕분에 역대 최대 실적을 달성했다. 그러나 카카오뱅크는 이번 실적의 일등공신인
9,카카오뱅크는 자체 개발한 신용평가모형을 통해 신용이 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
10,"카카오뱅크의 문을 두드릴 경우 개인사업자 신용대출이 승인되어 자금 문제를 해결할 수 있었다. 이는 카카오뱅크가 김 씨의 사업장 카드 매출 정보, 중소기업중앙회 납부이력, 금융결제원 출금 비중 등"
11,카카오뱅크가 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어 소상공인 대출 문턱을 낮춘다.
12,"카카오뱅크의 문을 두드릴 경우 개인사업자 신용대출이 승인되어 자금 문제를 해결할 수 있었다. 이는 카카오뱅크가 김 씨의 사업장 카드 매출 정보, 중소기업중앙회 납부이력, 금융결제원 출금 비중 등"
13,카카오뱅크는 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 하고 있다.
14,카카오뱅크의 실적이 사상 최대를 기록한 것에 대해 증권사들은 목표주가를 하향 조정하는 분위기다. 올 1분기 당기 이익이 증가했지만 NIM 하락 등을 고려할 때
15,카카오뱅크는 자체 개발한 신용평가모형을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
16,카카오뱅크는 자체 개발한 '신용평가모형'을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
17,카카오뱅크는 자체 개발한 신용평가모형을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가 선발하고 대출을 공급했다.
18,NH투자증권은 카카오뱅크에 대해 플랫폼성과 입증이 필요하다고 판단했다. 이는 대출성장이 둔화되는 것이 불가피하기 때문이다.
19,카카오뱅크는 대안신용평가모형을 통해 소상공인 대출 문턱을 낮추고 있다. 15년째 한식당을 운영하는 50대 자영업자 김 씨는 사업자 신용대출을 알아
20,카카오뱅크는 데이터 기반의 신용평가모형(CSS) 혁신으로 중‧저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 이어가며 자체 개발한 '
21,카카오뱅크는 자체 개발한 '소상공인 업종 특화 신용평가모형'을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
22,카카오뱅크는 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 이어가며 자체 개발한 신용평가모형을 통해 금융정보 기반
23,이베스트투자증권은 카카오뱅크의 성장이 둔화될 것이라고 전망하며 목표 주가를 3만2000원으로 내렸다. 하지만 투자 의견은 ‘매수’를 유지했다.
24,"카카오뱅크의 문을 두드릴 경우 개인사업자 신용대출이 승인되어 자금 문제를 해결할 수 있었다. 이는 카카오뱅크가 김 씨의 사업장 카드 매출 정보, 중소기업중앙회 납부이력, 금융결제원 출금 비중 등"
25,카카오뱅크는 데이터 기반 신용평가모형(CSS) 혁신으로 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 이어가며 자체 개발한 '
26,"카카오뱅크가 분기 기준 역대 최대 실적을 기록하며 역대 최대 실적을 기록한 가운데, 카카오뱅크는 분기 기준 역대 최대 실적을 기록했다."
27,"카카오뱅크에 대해 차별적 투자 포인트가 약화되었다고 평가하며 투자의견은 매수, 목표가 3. 9"
28,NH투자증권은 카카오뱅크에 대해 플랫폼 성과 입증이 필요하다고 평가하며 목표주가와 투자의견은 매수를 유지했다.
29,카카오뱅크는 자체 개발한 '소상공인 업종 특화 신용평가모형'을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
30,카카오뱅크는 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자와 소상공인 금융포용에 앞장서며 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 이어
31,카카오뱅크는 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 이어가며 자체 개발한 '
32,카카오뱅크는 자체 개발한 신용평가모형을 통해 신용도가 낮아 대출이 거절된 개인사업자에게 신용도가 낮은 개인사업자에게 대출을 해주는 방식으로 사업 운영 데이터를 적용한 신용평가모형을 개발하였다.
33,카카오뱅크는 자체 개발한 '대안신용평가모형'을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 6명을 대상으로 신용도가 낮은 개인사업자를 대상으로 신용평가모형을 개발하였다.
34,카카오뱅크는 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 하고 있다. 자체 개발한 신용평가모형을
35,카카오뱅크는 자체 개발한 '신용평가모형'을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
36,카카오뱅크는 자체 개발한 '신용평가모형'을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
37,카카오뱅크는 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 이어가며 자체 개발한 '
38,카카오뱅크가 성장성에 대한 우려로 인해 장 초반 2%대 약세를 보이고 있다. 이는 성장성에 대한 우려 때문으로 풀이되며 마켓포인트에 따르면 전 거래일보다 650원(2.
39,카카오뱅크는 자체 개발한 '신용평가모형'을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가 선별하여 대출을 공급했다.
40,"카카오뱅크의 문을 두드릴 경우 개인사업자 신용대출이 승인되어 자금 문제를 해결할 수 있었다. 이는 카카오뱅크가 김 씨의 사업장 카드 매출 정보, 중소기업중앙회 납부이력, 금융결제원 출금 비중 등"
41,카카오뱅크는 자체 개발한 '신용평가모형'을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
42,카카오뱅크는 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 이어갈 계획이라고 밝혔다.
43,카카오뱅크는 자체 개발한 '소상공인 업종 특화 신용평가모형'을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
44,카카오뱅크는 자체 개발한 '소상공인 업종 특화 신용평가모형'을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
45,카카오뱅크는 자체 개발한 '신용평가모형'을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
46,카카오뱅크는 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 선별해 대출을 공급하고 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별해 대출을 공급했다.
47,카카오뱅크가 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어... 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어
48,카카오뱅크는 자체 개발한 신용평가모형을 통해 금융정보 기반의 신용평가모형을 통해 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 이어간다.
49,"카카오뱅크의 문을 두드릴 경우 개인사업자 신용대출이 승인되어 자금 문제를 해결할 수 있었다. 이는 카카오뱅크가 김 씨의 사업장 카드 매출 정보, 중소기업중앙회 납부이력, 금융결제원 출금 비중 등"
50,"NH투자증권은 카카오뱅크 관련 플랫폼 성과 입증에 주목해야 한다고 강조하며 투자의견 매수, 목표주가 3만2000원을 유지했다."
51,증권가는 카카오뱅크가 실적 하락으로 인해 전통은행들과 주가 흐름이 반대되는 현상이 나타날 수 있다고 전망했다.
52,카카오뱅크가 1분기 실적을 달성했지만 주가는 오히려 하락하고 있다. 이는 대출성장이 한계에 달했다는 우려 때문으로 보이며 이는 금융권의 신용등급 하락을 초래할 수 있다.
53,SM엔터테인먼트 인수 관련 사법리스크와 임직원 도덕적 해이로 쇄신 목소리가 나오는 가운데 윤 대표의 고민이 깊어지고 있다.
54,카카오뱅크는 자체 개발한 '신용평가모형'을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
55,국내 인터넷은행 3사 중 처음으로 골드바 판매를 취급한 케이뱅크는 금 투자가 새로운 재테크로 각광받고 있다.
56,카카오뱅크는 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 이어갈 것이라고 밝혔다.
57,카카오뱅크는 은행권 대환대출 경쟁에서 주택담보대출 시장 점유율을 대폭 끌어 올려 역대 최대 실적을 냈다. 특히 주택담보대출 시장 점유율을 대폭 끌어 올려 역대 최대 실적을 냈다.
58,"소프트뱅크가 라인야후의 자본 관계 재검토를 위해 네이버와 협의 중이라고 밝혔다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기"
59,카카오뱅크는 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 이어가며 자체 개발한 '
60,카카오뱅크가 데이터 기반의 신용평가모형(CSS) 혁신으로 중·저신용자에 이어 소상공인의 대출 문턱을 낮춘다.
61,카카오뱅크가 대출부문 성장 목표를 하향조정하면서 플랫폼부문의 성과 입증이 더욱 중요해졌다. 이에 따라 증권업계는 플랫폼부문의 성과 입증이 더욱 중요하다는 분석을 하고 있다.
62,카카오뱅크는 주택담보대출 및 전세보증금 대출의 대환 플랫폼에서 경쟁력을 보이며 역대 최고 실적을 달성했다. 강력한 아이템을
63,"카뱅, 1분기 순이익 1112억원으로 건전성도 개선 흐름...지방은행, PF·중기 부실 대비 충당금 발목 카카오뱅크는 1분기 실적이 좋지 않아 카카오뱅크의 실적 개선을 기대하기 어렵다."
64,카카오뱅크는 대출성장을 억제하는 대신 비이자이익을 강화하는 방향으로 사업기조에 변화를 줄 전망이다. 카카오뱅크의 최대 실적을 기록한 가운데 카카오뱅크가 대출성장을 억제하는 대신 비이자이익을 강화하는 방향으로 사업기조에 변화를 줄 전망이다
65,"카카오뱅크는 2024년 1분기 실적을 발표하며 주담대, 전월세보증금 대출 점유율을 늘리며 분기 역대 최대 실적을 보였다."
66,카카오뱅크는 자체 개발한 '신용평가모형'을 통해 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 추가로 선별하고 대출을 공급했다.
67,카카오뱅크는 자체 개발한 '신용평가모형'을 통해 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 노력을 하고 있다.
68,카카오뱅크는 데이터 기반의 신용평가모형(CSS) 혁신으로 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을 대상으로 신용도가 낮아 대출이 거절된 개인사업자 6명 중 1명을
69,카카오뱅크가 분기 기준 최대 실적을 달성하였으나 주가가 하락한 이유는 증권가들이 향후 성장세에 의문을 던졌기 때문이다. 주요 증권사들은 카카오뱅크가 대출
70,카카오뱅크가 순이자마진과 대출성장률 하락에 약세를 보이며 순이자마진과 대출성장률 하락에 약세를 보이고 있다.
71,카카오뱅크(3)에 대해 수익성에 타격이 있을 것이라고 분석한 이베스트투자증권은 목표주가를 하향조정하고 투자의견은 매수를 제시했다.
72,카카오뱅크는 역대급 실적을 달성했지만 이자수익 전망이 악화하는 흐름이다. 이에 일부에서는 카카오뱅크의 비이자수익이 연간 실적을 달성할 수 있는 요인으로 작용할 수 있다고 주장한다.
73,카카오뱅크는 데이터 기반의 신용평가모형을 고도화하여 중·저신용자에 이어 소상공인 대출 문턱을 낮추는 등 포용금융 노력을 이어가며 개인사업자 사업 등 개인사업자 사업 분야에서 신용평가모형을 고도화하고 있다.
74,"빗썸은 신한은행, 빗썸은 은행, 코인원은 카카오뱅크와 제휴를 맺고 이용자 예치금을 맡기고 있다. 가상자산 시장에서 점유율은 81.66%로 높은 점유율을 보이고 있다."
75,이베스트투자증권이 사상 최대 분기 실적을 기록한 카카오뱅크의 목표주가를 하향 조정하여 목표주가를 하향 조정하였다. 목표주가 하향 조정 이유는 카카오뱅크의 실적 부진을 반영한 것으로 보인다.
76,카카오뱅크 주가가 대출 성장률 성장에 대한 우려로 5% 넘게 하락하고 있다. 자료
