id,summary
1,카카오뱅크는 간편 세금 조회·신고 서비스의 이용 고객이 50만 명을 돌파하고 종합소득세 정기 신고 기간에 맞춰 서비스를 제공하는 등 고객 편의 기능을 강화한다.
2,카카오뱅크는 간편 세금 조회·신고 서비스 이용 고객이 50만명을 돌파하여 종합 소득세 정기 신고 기간에 맞춰 안내 서비스를 제공하는 등 고객 편의 기능을 강화한다고 설명했다.
3,카카오뱅크는 간편 세금 조회·신고 서비스의 이용 고객이 50만 명을 돌파하고 종합소득세 정기 신고 기간에 맞춰 서비스를 제공하는 등 고객 편의 기능을 강화한다.
4,카카오뱅크의 간편 세금 조회·신고 서비스는 개인사업자가 어려운 종합 및 부가 가치세 등의 신고를 간편하게 할 수 있는 서비스로 출시 1년여 만에 50만 명을 돌파했다.
5,카카오뱅크는 간편 세금 조회·신고 서비스를 이용한 고객이 50만명을 돌파하여 개인사업자가 어려운 종합 및 부가 서비스를 제공하고 있다.
6,카카오뱅크는 간편 세금 조회·신고 서비스의 이용 고객이 50만명을 돌파하고 종합소득세 정기 신고 기간에 맞춰 '세금 신고 안내' 서비스를 제공하는 등 고객 편의 기능을 강화한다
7,카카오뱅크는 간편 세금 조회·신고 서비스의 이용 고객이 50만명을 돌파하고 종합소득세 정기 신고 기간에 맞춰 서비스를 제공하는 등 고객 편의 기능을 강화한다.
8,카카오뱅크는 간편 세금 조회·신고 서비스 이용 고객이 50만명을 초과하여 간편 세금 조회·신고 서비스를 제공하고 있다.
9,카카오뱅크는 간편 세금 조회·신고 서비스의 이용 고객이 50만명을 돌파하고 종합소득세 정기 신고 기간에 맞춰 '세금 신고 안내' 서비스를 제공하는 등 고객 편의 기능을 강화한다.
10,카카오뱅크는 간편 세금 조회·신고 서비스의 이용 고객이 50만명을 돌파하고 종합소득세 정기 신고 기간에 맞춰 '세금 신고 안내' 서비스를 제공하는 등 고객 편의 기능도 강화했다.
11,카카오뱅크는 간편 세금 조회·신고 서비스의 이용 고객이 50만 명을 돌파하여 간편 세금 조회·신고 서비스의 이용 고객이 50만 명을 돌파
12,카카오뱅크는 간편 세금 조회·신고 서비스의 이용 고객이 50만 명을 돌파하고 종합소득세 정기 신고 기간에 맞춰 '세금 신고 안내' 서비스를 제공하는 등 고객 편의 기능도 강화했다.
13,카카오뱅크가 종합소득세 정기 신고 기간에 맞춰 간편 세금 조회·신고 서비스에 '세금 신고 안내' 서비스를 제공하는 등 고객 편의 기능을 강화한다.
14,카카오뱅크는 개인사업자의 종합 및 부가 가치세 등 개인사업자의 신고를 간편하게 해결할 수 있는 간편 세금 조회 및 신고 서비스 이용자가 50만명을 초과
15,카카오뱅크의 간편 세금조회·신고 서비스의 이용고객이 50만명을 돌파하여 종합소득세 정기 신고 기간에 맞춰 안내 서비스를 제공하는 등 고객편의 기능도 강화되었다.
16,ESG위원회는 카카오뱅크의 대표 사회공헌을 발굴해 달라 요청하여 사회 문제들에 지속적인 관심을 갖고 기여할 수 있는 부분들을 찾아 나갈 예정입니다.
17,카카오뱅크는 간편 세금 조회·신고 서비스의 이용 고객이 50만 명을 돌파하여 종합 소득세 정기 신고 기간에 맞춰 안내 서비스를 제공하는 등 고객 편의 기능을 강화한다.
18,카카오뱅크는 간편 세금 조회·신고 서비스의 이용 고객이 50만 명을 돌파하여 간편 세금 조회·신고 서비스를 이용하는 고객이 50만 명을 초과
