id,summary
1,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 입출금 등 모든 거래 및 입출금 등 모든 거래 및 입출금 등 모든 거래 및 입출금 등 모든 거래
2,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 서비스가 일시적으로 중단된다.
3,"카카오뱅크는 전산시스템 정기점검으로 금융 거래가 일시적으로 중단된다고 밝혔다. 점검 중에는 카카오뱅크 애플리케이션(앱) 접속을 비롯한 이체, 카드 결제, ATM"
4,"인터넷전문은행 카카오뱅크는 전산 시스템 정기 점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱, 홈페이지 이용 등 다양한 서비스가 제한적으로 운영되고 있다."
5,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
6,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
7,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
8,카카오뱅크는 안정적인 전산 시스템 운영을 위해 7시간 동안 정기점검을 실시한다고 밝혔다. 점검시간에는 카카오뱅크 앱 접속은 물론 모든 기기 등 모든 기기를 이용할 수 있다.
9,카카오뱅크는 전산 시스템 운영을 위해 정기점검을 실시한다. 카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 7일 밝혔다.
10,카카오뱅크가 정기점검을 실시하여 모든 금융거래 서비스가 일시적으로 중단된다. 점검 중에는 모든 금융거래 서비스가 일시적으로 중단된다.
11,카카오뱅크는 금융거래 서비스를 중단하고 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다.
12,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제"
13,카카오뱅크는 제4회 대한민국 리딩금융 ESG 어워트에서 인터넷전문은행 부문에서 리더상을 수상했다. 인터넷은행의 설립 취지는 중
14,카카오뱅크는 안정적 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 정기점검 중에는 카카오뱅크 애플리케이션(앱)
15,"카카오뱅크의 모든 금융거래 서비스가 일시 중단되며, 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 7일 밝혔다."
16,"카카오뱅크는 전산 시스템 정기 점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱, 홈페이지 이용 체크카드, mini 카드 이용 자동화기기 이용 입출금 등의 서비스를 이용할 수 있다."
17,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시하며, 정기점검 기간 동안 전산 시스템 운영 현황을 모니터링한다."
18,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제"
19,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기 점검을 실시한다고 밝혔다. 점검 중에는 금융거래 서비스가 일시 중단되며, 전산 시스템 운영을 위해 정기 점검을 실시한다고 7일 밝혔다."
20,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을
21,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 등 모든 금융거래가 가능하며, 점검 중에는 모든 금융거래가 가능하다."
22,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제, ATM"
23,은행연합회 본부장이 제4회 대한민국 리딩금융 ESG 어워드로 카카오뱅크 경영지원그룹장에게 인터넷전문은행 부문 상패를 전달하고 있다.
24,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 등 모든 금융거래가 가능하며, 점검 중에는 모든 금융거래가 가능하다."
25,"카카오뱅크 앱에서 커피 기프티콘을 구매할 수 있다. A씨는 카카오뱅크 앱을 통해 커피 기프티콘을 구매하는 것이 습관이며, 커피 기프티콘 구매 방법을 소개한다."
26,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 서비스가 가능하며, 점검 중에는 모든 금융거래 서비스가 가능하다."
27,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
28,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 자동화기기 입출금 등 모든 거래 및 자동화기기 입출금 등 모든 거래 및 자동화기기 입
29,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
30,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
31,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제, 금융자동화기기(ATM) 입출금"
32,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시하며, 점검 중에는 모든 금융거래 서비스가 가능하다."
33,"카카오뱅크는 안정적인 전산시스템 운영을 위해 정기점검을 실시하며, 점검 중에는 모든 거래 및 거래 정보를 확인할 수 있다."
34,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제, ATM"
35,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
36,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제, ATM 입출금 등"
37,카카오뱅크는 고객에게 보다 안정적인 서비스를 제공하고자 전산 장비의 운영 현황을 점검하고 시스템의 구성 변경과 장비 업그레이드 작업을 진행한다.
38,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을
39,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제, ATM"
40,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 전산 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템 운영 시스템
41,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱
42,카카오뱅크는 정기점검을 실시하며 점검 중에는 모든 금융거래 서비스가 일시적으로 중단된다. 점검 중에는 모든 금융거래 서비스가 일시적으로 중단된다.
43,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다. 카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 7일 밝혔다.
44,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 이에 따라 카카오뱅크 앱
45,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 등 모든 금융거래가 가능하며, 점검 중에는 모든 금융거래가 가능하다."
46,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제, ATM"
47,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한
48,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 이체 및 이체 관련 애플리케이션 접속을 비롯한 이체 관련 업무 등 다양한 업무가 진행된다.
49,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한
50,"인터넷전문은행 카카오뱅크는 전산 시스템 정기 점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱, 홈페이지 이용 체크카드, mini 카드 이용 자동화기기(CD/ATM)"
51,카카오뱅크는 전산 시스템 정기 점검을 실시하여 안정적인 서비스를 제공한다. 전산 장비의 운영 현황을 점검하고 시스템의 구성 변경 및 장비
52,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 이체 및 이체 거래 등 다양한 업무가 진행되고 있으며 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체 거래 등의 업무가 진행되고 있다.
53,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 서비스가 
54,"카카오뱅크는 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 서비스가 일시적으로 중단되며, 점검 중에는 모든 금융거래 서비스가 일시적으로 중단된다."
55,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
56,카카오뱅크는 전산 시스템의 안정적 운영을 위해 정기점검을 실시한다고 밝혔다. 전산 시스템의 안정적 운영을 위해 12일 새벽 1시부터 오전 8시까지 정기점검을 실시한다고
57,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을
58,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
59,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제, ATM 입출금 등"
60,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 서비스가 일시적으로 중단된다.
61,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 등 모든 금융거래가 가능하며 점검 중에는 모든 금융거래가 가능하다.
62,인터넷전문은행 카카오뱅크는 전산 시스템 정기 점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 서비스 중단 등의 문제가 발생할 수 있다.
63,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제"
64,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 등 모든 금융거래가 가능하며 점검 중에는 모든 금융거래가 가능하다.
65,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 시행한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제, ATM 입출금 등"
66,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 등 모든 금융거래가 가능하며, 점검 중에는 모든 금융거래가 가능하다."
67,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제, ATM 입출금 등"
68,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을
69,카카오뱅크는 전거래일 대비 상승률이 가장 높았고 기업은행은 상승률이 가장 낮았다. 카카오뱅크는 상승률이 가장 높았고 기업은행은 상승률이 가장 낮았다.
70,"BooK뱅크는 시민 독서 생활 장려를 위해 도서교환전을 진행한다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘기깃거리를 알려주고 있다."
71,카카오뱅크는 BSM을 공시했는데 국내 최대 인터넷전문은행이지만 설립 7년이 되지 않았고 BSM 자체가 2022년 이후 확산되었기 때문이다.
72,"라인야후는 일본의 국민 메신저 운영사로, 한국의 네이버가 지분을 갖고 있습니다. 일본 정부가 사실상 네이버는 네이버 지분을 갖고 있습니다. 일본 정부가 사실상 네이버는 네이버 지분을 갖고 있습니다. 일본 정부가 사실상 네이버"
73,"카카오 계열사 중 배당을 실시하는 회사는 카카오뱅크, SM엔터 등 3곳이며, 배당수익률은 평균 이하이다."
74,준신위는 협약을 체결한 계열사를 대상으로 준법감시 시스템이 실질적으로 작동하도록 권고하는 과업도 수행한다. 준신위는 협약을 체결한 계열사를 대상으로 한 자율감시 시스템의 실질적 작동을 권고한다.
75,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 입출금 등 모든 거래 및 입출금 등 모든 거래 및 입출금 등 모든 거래 및 입출금 등 모든 거래
76,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 서비스가 일시적으로 중단된다.
77,"카카오뱅크는 전산시스템 정기점검으로 금융 거래가 일시적으로 중단된다고 밝혔다. 점검 중에는 카카오뱅크 애플리케이션(앱) 접속을 비롯한 이체, 카드 결제, ATM"
78,"인터넷전문은행 카카오뱅크는 전산 시스템 정기 점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱, 홈페이지 이용 등 다양한 서비스가 제한적으로 운영되고 있다."
79,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
80,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
81,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
82,카카오뱅크는 안정적인 전산 시스템 운영을 위해 7시간 동안 정기점검을 실시한다고 밝혔다. 점검시간에는 카카오뱅크 앱 접속은 물론 모든 기기 등 모든 기기를 이용할 수 있다.
83,카카오뱅크는 전산 시스템 운영을 위해 정기점검을 실시한다. 카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 7일 밝혔다.
84,카카오뱅크가 정기점검을 실시하여 모든 금융거래 서비스가 일시적으로 중단된다. 점검 중에는 모든 금융거래 서비스가 일시적으로 중단된다.
85,카카오뱅크는 금융거래 서비스를 중단하고 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다.
86,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제"
87,카카오뱅크는 제4회 대한민국 리딩금융 ESG 어워트에서 인터넷전문은행 부문에서 리더상을 수상했다. 인터넷은행의 설립 취지는 중
88,카카오뱅크는 안정적 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 정기점검 중에는 카카오뱅크 애플리케이션(앱)
89,"카카오뱅크의 모든 금융거래 서비스가 일시 중단되며, 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 7일 밝혔다."
90,"카카오뱅크는 전산 시스템 정기 점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱, 홈페이지 이용 체크카드, mini 카드 이용 자동화기기 이용 입출금 등의 서비스를 이용할 수 있다."
91,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시하며, 정기점검 기간 동안 전산 시스템 운영 현황을 모니터링한다."
92,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제"
93,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기 점검을 실시한다고 밝혔다. 점검 중에는 금융거래 서비스가 일시 중단되며, 전산 시스템 운영을 위해 정기 점검을 실시한다고 7일 밝혔다."
94,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을
95,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 등 모든 금융거래가 가능하며, 점검 중에는 모든 금융거래가 가능하다."
96,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제, ATM"
97,은행연합회 본부장이 제4회 대한민국 리딩금융 ESG 어워드로 카카오뱅크 경영지원그룹장에게 인터넷전문은행 부문 상패를 전달하고 있다.
98,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 등 모든 금융거래가 가능하며, 점검 중에는 모든 금융거래가 가능하다."
99,"카카오뱅크 앱에서 커피 기프티콘을 구매할 수 있다. A씨는 카카오뱅크 앱을 통해 커피 기프티콘을 구매하는 것이 습관이며, 커피 기프티콘 구매 방법을 소개한다."
100,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 금융거래 서비스가 가능하며, 점검 중에는 모든 금융거래 서비스가 가능하다."
101,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
102,카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 자동화기기 입출금 등 모든 거래 및 자동화기기 입출금 등 모든 거래 및 자동화기기 입
103,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
104,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
105,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제, 금융자동화기기(ATM) 입출금"
106,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시하며, 점검 중에는 모든 금융거래 서비스가 가능하다."
107,"카카오뱅크는 안정적인 전산시스템 운영을 위해 정기점검을 실시하며, 점검 중에는 모든 거래 및 거래 정보를 확인할 수 있다."
108,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제, ATM"
109,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 모든 거래 및 이체, ATM 입출금 등 모든 거래 및 이체 등 모든 거래 및 이체 등 모든 거래"
110,"카카오뱅크는 안정적인 전산 시스템 운영을 위해 정기점검을 실시한다고 밝혔다. 점검 중에는 카카오뱅크 앱 접속을 비롯한 이체, 카드 결제, ATM 입출금 등"
111,카카오뱅크는 고객에게 보다 안정적인 서비스를 제공하고자 전산 장비의 운영 현황을 점검하고 시스템의 구성 변경과 장비 업그레이드 작업을 진행한다.
