id,summary
1,"은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장, 은행연합회 회장, 은행연합회 원장이 기념촬영을 하고 있다. 은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장과 은행연합회 회장"
2,카카오뱅크는 전거래일 대비 상승한 반면 가장 큰 하락률을 보인 종목은 하나금융지주로 하락률은 하나금융지주가 가장 큰 상승률을 보인 종목보다 더 큰 것으로 나타났다.
3,은행별로는 카카오뱅크가 가장 낮았고 케이뱅크가 가장 높았다. 토스뱅크는 신용대출 위주의 포트폴리오를 가지고 있어 토스뱅크의 경우 신용대출 위주의 포트폴리오를 가지고 있어
4,"카카오뱅크에 대한 성별 및 연령별 관심도를 분석한 결과, 사회적 관심과 트렌드를 이해하는 데 중요한 지표를 제공한다."
5,"현재 카카오 법인도 기소된 상황인데, 벌금형 이상의 처벌을 받게 되면 카카오뱅크 지분을 팔아야 합니다. 이렇게 되면 자산규모 54조 원의 계열사가 허공에 떠"
6,"은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장, 은행연합회 회장, 은행연합회 원장이 기념촬영을 하고 있다. 은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장과 은행연합회 회장"
7,카카오뱅크는 전거래일 대비 상승한 반면 가장 큰 하락률을 보인 종목은 하나금융지주로 하락률은 하나금융지주가 가장 큰 상승률을 보인 종목보다 더 큰 것으로 나타났다.
8,은행별로는 카카오뱅크가 가장 낮았고 케이뱅크가 가장 높았다. 토스뱅크는 신용대출 위주의 포트폴리오를 가지고 있어 토스뱅크의 경우 신용대출 위주의 포트폴리오를 가지고 있어
9,"카카오뱅크에 대한 성별 및 연령별 관심도를 분석한 결과, 사회적 관심과 트렌드를 이해하는 데 중요한 지표를 제공한다."
10,"현재 카카오 법인도 기소된 상황인데, 벌금형 이상의 처벌을 받게 되면 카카오뱅크 지분을 팔아야 합니다. 이렇게 되면 자산규모 54조 원의 계열사가 허공에 떠"
11,"은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장, 은행연합회 회장, 은행연합회 원장이 기념촬영을 하고 있다. 은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장과 은행연합회 회장"
12,카카오뱅크는 전거래일 대비 상승한 반면 가장 큰 하락률을 보인 종목은 하나금융지주로 하락률은 하나금융지주가 가장 큰 상승률을 보인 종목보다 더 큰 것으로 나타났다.
13,은행별로는 카카오뱅크가 가장 낮았고 케이뱅크가 가장 높았다. 토스뱅크는 신용대출 위주의 포트폴리오를 가지고 있어 토스뱅크의 경우 신용대출 위주의 포트폴리오를 가지고 있어
14,"카카오뱅크에 대한 성별 및 연령별 관심도를 분석한 결과, 사회적 관심과 트렌드를 이해하는 데 중요한 지표를 제공한다."
15,"현재 카카오 법인도 기소된 상황인데, 벌금형 이상의 처벌을 받게 되면 카카오뱅크 지분을 팔아야 합니다. 이렇게 되면 자산규모 54조 원의 계열사가 허공에 떠"
16,"은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장, 은행연합회 회장, 은행연합회 원장이 기념촬영을 하고 있다. 은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장과 은행연합회 회장"
17,카카오뱅크는 전거래일 대비 상승한 반면 가장 큰 하락률을 보인 종목은 하나금융지주로 하락률은 하나금융지주가 가장 큰 상승률을 보인 종목보다 더 큰 것으로 나타났다.
18,은행별로는 카카오뱅크가 가장 낮았고 케이뱅크가 가장 높았다. 토스뱅크는 신용대출 위주의 포트폴리오를 가지고 있어 토스뱅크의 경우 신용대출 위주의 포트폴리오를 가지고 있어
19,"카카오뱅크에 대한 성별 및 연령별 관심도를 분석한 결과, 사회적 관심과 트렌드를 이해하는 데 중요한 지표를 제공한다."
20,"현재 카카오 법인도 기소된 상황인데, 벌금형 이상의 처벌을 받게 되면 카카오뱅크 지분을 팔아야 합니다. 이렇게 되면 자산규모 54조 원의 계열사가 허공에 떠"
21,"은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장, 은행연합회 회장, 은행연합회 원장이 기념촬영을 하고 있다. 은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장과 은행연합회 회장"
22,카카오뱅크는 전거래일 대비 상승한 반면 가장 큰 하락률을 보인 종목은 하나금융지주로 하락률은 하나금융지주가 가장 큰 상승률을 보인 종목보다 더 큰 것으로 나타났다.
23,은행별로는 카카오뱅크가 가장 낮았고 케이뱅크가 가장 높았다. 토스뱅크는 신용대출 위주의 포트폴리오를 가지고 있어 토스뱅크의 경우 신용대출 위주의 포트폴리오를 가지고 있어
24,"카카오뱅크에 대한 성별 및 연령별 관심도를 분석한 결과, 사회적 관심과 트렌드를 이해하는 데 중요한 지표를 제공한다."
25,"현재 카카오 법인도 기소된 상황인데, 벌금형 이상의 처벌을 받게 되면 카카오뱅크 지분을 팔아야 합니다. 이렇게 되면 자산규모 54조 원의 계열사가 허공에 떠"
26,"은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장, 은행연합회 회장, 은행연합회 원장이 기념촬영을 하고 있다. 은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장과 은행연합회 회장"
27,카카오뱅크는 전거래일 대비 상승한 반면 가장 큰 하락률을 보인 종목은 하나금융지주로 하락률은 하나금융지주가 가장 큰 상승률을 보인 종목보다 더 큰 것으로 나타났다.
28,은행별로는 카카오뱅크가 가장 낮았고 케이뱅크가 가장 높았다. 토스뱅크는 신용대출 위주의 포트폴리오를 가지고 있어 토스뱅크의 경우 신용대출 위주의 포트폴리오를 가지고 있어
29,"카카오뱅크에 대한 성별 및 연령별 관심도를 분석한 결과, 사회적 관심과 트렌드를 이해하는 데 중요한 지표를 제공한다."
30,"현재 카카오 법인도 기소된 상황인데, 벌금형 이상의 처벌을 받게 되면 카카오뱅크 지분을 팔아야 합니다. 이렇게 되면 자산규모 54조 원의 계열사가 허공에 떠"
31,"은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장, 은행연합회 회장, 은행연합회 원장이 기념촬영을 하고 있다. 은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장과 은행연합회 회장"
32,카카오뱅크는 전거래일 대비 상승한 반면 가장 큰 하락률을 보인 종목은 하나금융지주로 하락률은 하나금융지주가 가장 큰 상승률을 보인 종목보다 더 큰 것으로 나타났다.
33,은행별로는 카카오뱅크가 가장 낮았고 케이뱅크가 가장 높았다. 토스뱅크는 신용대출 위주의 포트폴리오를 가지고 있어 토스뱅크의 경우 신용대출 위주의 포트폴리오를 가지고 있어
34,"카카오뱅크에 대한 성별 및 연령별 관심도를 분석한 결과, 사회적 관심과 트렌드를 이해하는 데 중요한 지표를 제공한다."
35,"현재 카카오 법인도 기소된 상황인데, 벌금형 이상의 처벌을 받게 되면 카카오뱅크 지분을 팔아야 합니다. 이렇게 되면 자산규모 54조 원의 계열사가 허공에 떠"
36,"은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장, 은행연합회 회장, 은행연합회 원장이 기념촬영을 하고 있다. 은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장과 은행연합회 회장"
37,카카오뱅크는 전거래일 대비 상승한 반면 가장 큰 하락률을 보인 종목은 하나금융지주로 하락률은 하나금융지주가 가장 큰 상승률을 보인 종목보다 더 큰 것으로 나타났다.
38,은행별로는 카카오뱅크가 가장 낮았고 케이뱅크가 가장 높았다. 토스뱅크는 신용대출 위주의 포트폴리오를 가지고 있어 토스뱅크의 경우 신용대출 위주의 포트폴리오를 가지고 있어
39,"카카오뱅크에 대한 성별 및 연령별 관심도를 분석한 결과, 사회적 관심과 트렌드를 이해하는 데 중요한 지표를 제공한다."
40,"현재 카카오 법인도 기소된 상황인데, 벌금형 이상의 처벌을 받게 되면 카카오뱅크 지분을 팔아야 합니다. 이렇게 되면 자산규모 54조 원의 계열사가 허공에 떠"
41,"은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장, 은행연합회 회장, 은행연합회 원장이 기념촬영을 하고 있다. 은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장과 은행연합회 회장"
42,카카오뱅크는 전거래일 대비 상승한 반면 가장 큰 하락률을 보인 종목은 하나금융지주로 하락률은 하나금융지주가 가장 큰 상승률을 보인 종목보다 더 큰 것으로 나타났다.
43,은행별로는 카카오뱅크가 가장 낮았고 케이뱅크가 가장 높았다. 토스뱅크는 신용대출 위주의 포트폴리오를 가지고 있어 토스뱅크의 경우 신용대출 위주의 포트폴리오를 가지고 있어
44,"카카오뱅크에 대한 성별 및 연령별 관심도를 분석한 결과, 사회적 관심과 트렌드를 이해하는 데 중요한 지표를 제공한다."
45,"현재 카카오 법인도 기소된 상황인데, 벌금형 이상의 처벌을 받게 되면 카카오뱅크 지분을 팔아야 합니다. 이렇게 되면 자산규모 54조 원의 계열사가 허공에 떠"
46,"은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장, 은행연합회 회장, 은행연합회 원장이 기념촬영을 하고 있다. 은행권 서민금융진흥원 출연 협약식에서 은행연합회 회장과 은행연합회 회장"
47,카카오뱅크는 전거래일 대비 상승한 반면 가장 큰 하락률을 보인 종목은 하나금융지주로 하락률은 하나금융지주가 가장 큰 상승률을 보인 종목보다 더 큰 것으로 나타났다.
48,은행별로는 카카오뱅크가 가장 낮았고 케이뱅크가 가장 높았다. 토스뱅크는 신용대출 위주의 포트폴리오를 가지고 있어 토스뱅크의 경우 신용대출 위주의 포트폴리오를 가지고 있어
49,"카카오뱅크에 대한 성별 및 연령별 관심도를 분석한 결과, 사회적 관심과 트렌드를 이해하는 데 중요한 지표를 제공한다."
