id,summary
1,"카카오뱅크가 정책 주택담보대출인 ‘보금자리론’ 출시 준비를 마친 가운데 세계 최고 수준의 가계부채 탓에 비대면 편의성, 부채에 영향 미칠 수 있어 비대면 편의성, 부채에 영향"
2,"은행주가 상승하면서 KB금융과 하나금융 주가는 전고점을 돌파한 반면, 카카오뱅크는 홀로 박스권에 갇히는 등 은행주가 상승하고 있다."
3,"카카오뱅크는 금융 플랫폼으로 진화하고 있다는 분석이 나오고 있으며, 증권가에서는 금융 플랫폼으로 진화하고 있다는 분석이 나오고 있다."
4,카카오뱅크는 분기 최대 실적에도 불구하고 외국인과 기관의 매도가 이어지고 있다. 성장이 둔화되는 것이 불가피해서라는 설명이 설득력 있어 보인다. 이베스트투자증권은 최근 발간한
5,트렌드지수 1위는 카카오뱅크 정기예금이 차지했고 2위는 NH올원e예금이 차지했다. NH고향사랑기부예금은 NH정기예금의 상승을 의미한다.
6,"은행과 실명 거래를 한 거래소는 5개로, 이 중 은행으로부터 이자 수익을 받는 곳은 업비트이다. 이 중 은행으로부터 이자 수익을 받는 곳은 빗썸이다."
7,은행 자유 적립식 적금 상품 트렌드 지수를 보면 카카오뱅크 자유 적금이 1위를 차지했다. 이는 전주보다 12포인트 하락한 것이다.
8,"네이버 경영진은 라인야후 이사회를 소프트뱅크에 넘겨준 상태이며, 라인야후 보안 문제로 인해 카카오페이가 6년 연속 적자를 기록했다."
9,최우형 케이뱅크 행장이 IPO 재도전에 나선 가운데 실적이 역대 최대라는 타이틀이 붙었고 고객 수도 카카오뱅크보다 더 큰 증가폭을 나타내 IPO에 자신감이 붙었으며 시장의 흐름 역시
10,네번째 인터넷은행 설립 인가를 둘러싼 경쟁이 심화되고 있는 가운데 우리은행이 컨소시엄 투자의향서를 제출했다. 금융업계에 따르면 우리은행은 한국신용데이터.
11,KCD 컨소시엄은 2022년 국내 최초의 개인사업자신용평가사 한국평가정보를 설립하여 개인사업자 신용평가 서비스를 자체적으로 제공하고 있다.
12,KCD 컨소시엄은 2022년 국내 최초의 개인사업자신용평가사 한국평가정보를 설립하여 개인사업자 신용평가 서비스를 자체적으로 제공하고 있다.
13,KCD 컨소시엄은 2022년 국내 최초의 개인사업자신용평가사 한국평가정보를 설립하여 개인사업자 신용평가 서비스를 자체적으로 제공하고 있다.
14,인터넷전문은행 케이뱅크와 카카오뱅크가 1분기 기준 역대 최대 실적을 기록하며 수익성과 건전성을 개선했다. 이 같은 성장세를 바탕으로 인터넷전문은행 1·2호인 케이뱅크와 카카오뱅크
15,비대면 가심사 등으로 주목을 받은 한국평가정보는 2022년 국내 최초의 개인사업자신용평가사 한국평가정보를 설립했다.
16,신한SOL뱅크는 초기 기획단계부터 모바일 앱 중 가장 높은 순위를 기록했다. 신한SOL뱅크는 초기 기획단계부터 모바일 앱 중 가장 높은 순위를 기록
17,KCD 컨소시엄은 2022년 국내 최초의 개인사업자신용평가사 한국평가정보를 설립하여 개인사업자 신용평가 서비스를 자체적으로 제공하고 있다.
18,토스뱅크와 더불어 토스증권의 실적이 기업가치 산정에 있어 주요 변수로 작용할 수 있기 때문에 토스증권의 실적이 기업가치 산정에 있어 주요 변수로 작용할 수 있기
19,KCD 컨소시엄은 2022년 국내 최초의 개인사업자신용평가사 한국평가정보를 설립하여 개인사업자 신용평가 서비스를 자체적으로 제공하고 있다.
20,케이뱅크는 분기 기준 최대 실적을 기록하며 분기 기준 최대 실적을 기록했다. 이는 분기 기준 최대 실적으로 387.5% 급증한 수치이다.
21,"카카오뱅크가 정책 주택담보대출인 ‘보금자리론’ 출시 준비를 마친 가운데 세계 최고 수준의 가계부채 탓에 비대면 편의성, 부채에 영향 미칠 수 있어 비대면 편의성, 부채에 영향"
22,"은행주가 상승하면서 KB금융과 하나금융 주가는 전고점을 돌파한 반면, 카카오뱅크는 홀로 박스권에 갇히는 등 은행주가 상승하고 있다."
23,"카카오뱅크는 금융 플랫폼으로 진화하고 있다는 분석이 나오고 있으며, 증권가에서는 금융 플랫폼으로 진화하고 있다는 분석이 나오고 있다."
24,카카오뱅크는 분기 최대 실적에도 불구하고 외국인과 기관의 매도가 이어지고 있다. 성장이 둔화되는 것이 불가피해서라는 설명이 설득력 있어 보인다. 이베스트투자증권은 최근 발간한
25,트렌드지수 1위는 카카오뱅크 정기예금이 차지했고 2위는 NH올원e예금이 차지했다. NH고향사랑기부예금은 NH정기예금의 상승을 의미한다.
26,"은행과 실명 거래를 한 거래소는 5개로, 이 중 은행으로부터 이자 수익을 받는 곳은 업비트이다. 이 중 은행으로부터 이자 수익을 받는 곳은 빗썸이다."
27,은행 자유 적립식 적금 상품 트렌드 지수를 보면 카카오뱅크 자유 적금이 1위를 차지했다. 이는 전주보다 12포인트 하락한 것이다.
28,"네이버 경영진은 라인야후 이사회를 소프트뱅크에 넘겨준 상태이며, 라인야후 보안 문제로 인해 카카오페이가 6년 연속 적자를 기록했다."
29,최우형 케이뱅크 행장이 IPO 재도전에 나선 가운데 실적이 역대 최대라는 타이틀이 붙었고 고객 수도 카카오뱅크보다 더 큰 증가폭을 나타내 IPO에 자신감이 붙었으며 시장의 흐름 역시
30,네번째 인터넷은행 설립 인가를 둘러싼 경쟁이 심화되고 있는 가운데 우리은행이 컨소시엄 투자의향서를 제출했다. 금융업계에 따르면 우리은행은 한국신용데이터.
31,KCD 컨소시엄은 2022년 국내 최초의 개인사업자신용평가사 한국평가정보를 설립하여 개인사업자 신용평가 서비스를 자체적으로 제공하고 있다.
32,KCD 컨소시엄은 2022년 국내 최초의 개인사업자신용평가사 한국평가정보를 설립하여 개인사업자 신용평가 서비스를 자체적으로 제공하고 있다.
33,KCD 컨소시엄은 2022년 국내 최초의 개인사업자신용평가사 한국평가정보를 설립하여 개인사업자 신용평가 서비스를 자체적으로 제공하고 있다.
34,인터넷전문은행 케이뱅크와 카카오뱅크가 1분기 기준 역대 최대 실적을 기록하며 수익성과 건전성을 개선했다. 이 같은 성장세를 바탕으로 인터넷전문은행 1·2호인 케이뱅크와 카카오뱅크
35,비대면 가심사 등으로 주목을 받은 한국평가정보는 2022년 국내 최초의 개인사업자신용평가사 한국평가정보를 설립했다.
36,신한SOL뱅크는 초기 기획단계부터 모바일 앱 중 가장 높은 순위를 기록했다. 신한SOL뱅크는 초기 기획단계부터 모바일 앱 중 가장 높은 순위를 기록
37,KCD 컨소시엄은 2022년 국내 최초의 개인사업자신용평가사 한국평가정보를 설립하여 개인사업자 신용평가 서비스를 자체적으로 제공하고 있다.
38,토스뱅크와 더불어 토스증권의 실적이 기업가치 산정에 있어 주요 변수로 작용할 수 있기 때문에 토스증권의 실적이 기업가치 산정에 있어 주요 변수로 작용할 수 있기
